protocol_version,suite,instance,n,distance_type,segment,variant,engine_mode,run,seed,config_hash,best_length,bks,deviation_percent,ga_best_length,timing_valid,path_length_evaluations,distance_lookups,ga_path_evaluations,solver_path_evaluations,three_opt_path_evaluations,tour_constructions,two_opt_calls,two_opt_move_evaluations,two_opt_improvements,three_opt_calls,three_opt_candidate_evaluations,three_opt_improvements,local_search_evaluations,ga_generations,preprocessing_seconds,initialization_seconds,solver_seconds,local_search_seconds,total_seconds,switch_iteration,switch_reason
protocol-1.1,switch,st70.tsp,70,EUC_2D,small,MSA-random-switch,hybrid_v4_2,2,20460903,3a4afdd99efede85,675,675,0,736,false,15151,78724318,6750,8401,0,8400,900,2488098,4349,150,11285226,291,13773324,44,0.00489589999779128,2.14712589999544,49.6058748999931,37.1279974999634,51.7581115000066,55,random_control
protocol-1.1,switch,st70.tsp,70,EUC_2D,small,MSA-ACO,hybrid_v4_2,1,20460902,8fd7abf883be1469,675,675,0,756,false,15001,92140376,6600,8401,0,8400,900,3701326,7411,150,12714167,407,16415493,43,0.00747070000215899,2.09147049998865,56.8016495999909,44.4072303999565,58.9008582000097,57,entropy_trigger
protocol-1.1,switch,st70.tsp,70,EUC_2D,small,MSA-fixed-switch,hybrid_v4_2,2,20460903,d760a429192ff2bb,675,675,0,736,false,15151,85984280,6750,8401,0,8400,900,2767903,5195,150,12308683,355,15076586,44,0.00704250000126194,2.29619130000356,52.7034729000006,40.3244246999529,55.0070603000058,60,fixed_control
protocol-1.1,switch,st70.tsp,70,EUC_2D,small,MSA-fixed-switch,hybrid_v4_2,1,20460902,d760a429192ff2bb,676,675,0.148148148148148,756,false,15001,95869936,6600,8401,0,8400,900,3522300,6965,150,13455111,433,16977411,43,0.00581360000069253,2.1393609999941,57.9551181999996,45.6640883000364,60.1005671000021,60,fixed_control
protocol-1.1,switch,st70.tsp,70,EUC_2D,small,MSA-ACO,hybrid_v4_2,2,20460903,8fd7abf883be1469,675,675,0,736,false,15151,89059508,6750,8401,0,8400,900,3176332,6159,150,12548935,377,15725267,44,0.00782509999407921,2.38243750001129,54.1118409000046,41.6166022000398,56.5023859000066,58,entropy_trigger
protocol-1.1,switch,st70.tsp,70,EUC_2D,small,MSA-random-switch,hybrid_v4_2,1,20460902,3a4afdd99efede85,678,675,0.444444444444444,756,false,15001,100053052,6600,8401,0,8400,900,3793365,7530,150,13971587,466,17764952,43,0.00379439999233,2.23662530000729,60.4687702000083,47.9682333000674,62.7093706000014,62,random_control
protocol-1.1,switch,st70.tsp,70,EUC_2D,small,MSA-no-switch,hybrid_v4_2,2,20460903,83c7d91a0a2fbee2,676,675,0.148148148148148,736,false,15151,110799364,6750,8401,0,8400,900,3429240,7020,150,16003639,609,19432879,44,0.00431859999662265,2.3669460999954,64.2789838000026,52.1818414000008,66.6504298999935,150,disabled_control
protocol-1.1,switch,st70.tsp,70,EUC_2D,small,MSA-no-switch,hybrid_v4_2,1,20460902,83c7d91a0a2fbee2,676,675,0.148148148148148,756,false,15001,118792744,6600,8401,0,8400,900,4100070,8471,150,16890399,710,20990469,43,0.00380710000172257,2.11709699999483,68.219151199999,55.839461500058,70.3402307000069,150,disabled_control
protocol-1.1,switch,st70.tsp,70,EUC_2D,small,MSA-ACO,hybrid_v4_2,4,20460905,8fd7abf883be1469,675,675,0,784,false,11551,77881496,3150,8401,0,8400,900,2545756,4416,150,11148317,291,13694073,20,0.00406720000319183,1.15899999999965,48.3622814999981,35.9810717000219,49.5255394999986,47,entropy_trigger
protocol-1.1,switch,st70.tsp,70,EUC_2D,small,MSA-random-switch,hybrid_v4_2,3,20460904,3a4afdd99efede85,675,675,0,788,false,14551,82151464,6150,8401,0,8400,900,2909745,5548,150,11582319,330,14492064,40,0.00491619999229442,2.13986579999619,50.7871491999977,38.3513328998815,52.9321201999992,47,random_control
