protocol_version,suite,instance,n,distance_type,segment,variant,engine_mode,run,seed,config_hash,best_length,bks,deviation_percent,ga_best_length,path_length_evaluations,distance_lookups,ga_path_evaluations,solver_path_evaluations,three_opt_path_evaluations,tour_constructions,two_opt_calls,two_opt_move_evaluations,two_opt_improvements,three_opt_calls,three_opt_candidate_evaluations,three_opt_improvements,local_search_evaluations,ga_generations,preprocessing_seconds,initialization_seconds,solver_seconds,local_search_seconds,total_seconds,switch_iteration,switch_reason
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-fixed-switch,hybrid_v4_2,7,20360908,61ba92a3430ed643,7013,7013,0,7572,12001,8307306,8250,3751,0,3750,450,207416,1167,150,1202270,165,1409686,54,0.00244930000189925,1.01523670000461,5.54526669999905,3.86119049997069,6.56321300000127,60,fixed_control
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-fixed-switch,hybrid_v4_2,8,20360909,61ba92a3430ed643,7013,7013,0,7909,6901,7135314,3150,3751,0,3750,450,147839,581,150,1065356,38,1213195,20,0.00133679999999003,0.368666999995185,5.11859159999585,3.37280070003908,5.48877139999968,60,fixed_control
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-fixed-switch,hybrid_v4_2,9,20360910,61ba92a3430ed643,7013,7013,0,7181,10951,7772004,7200,3751,0,3750,450,200885,990,150,1121257,99,1322142,47,0.00198749999981374,0.821818399999756,5.16534010000032,3.54286579999462,5.98933540000144,60,fixed_control
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-fixed-switch,hybrid_v4_2,10,20360911,61ba92a3430ed643,7013,7013,0,7211,11701,8201932,7950,3751,0,3750,450,222924,1277,150,1175469,187,1398393,52,0.00132280000252649,0.979531500001031,5.30193169999984,3.7190562000178,6.2829636000024,60,fixed_control
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-fixed-switch,hybrid_v4_2,11,20360912,61ba92a3430ed643,7013,7013,0,7432,12751,7266028,9000,3751,0,3750,450,144729,532,150,1067765,48,1212494,59,0.00253990000055637,1.17654279999988,4.88875209999969,3.25158469993039,6.06809610000346,60,fixed_control
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-fixed-switch,hybrid_v4_2,12,20360913,61ba92a3430ed643,7013,7013,0,7083,7201,8543686,3450,3751,0,3750,450,197193,1120,150,1266082,185,1463275,22,0.00159910000365926,0.469207399997686,5.50549209999735,3.85506190004526,5.97647680000227,60,fixed_control
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-fixed-switch,hybrid_v4_2,13,20360914,61ba92a3430ed643,7013,7013,0,7811,8401,8074984,4650,3751,0,3750,450,221946,1328,150,1167063,127,1389009,30,0.00137619999441085,0.651615299997502,5.92255049999949,4.08216390008602,6.57572409999557,60,fixed_control
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-fixed-switch,hybrid_v4_2,14,20360915,61ba92a3430ed643,7013,7013,0,7146,12001,8327322,8250,3751,0,3750,450,206678,1199,150,1206098,132,1412776,54,0.0013286999965203,1.03289640000003,5.40969290000066,3.76561099995888,6.44409129999985,60,fixed_control
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-fixed-switch,hybrid_v4_2,15,20360916,61ba92a3430ed643,7013,7013,0,7083,7651,8424540,3900,3751,0,3750,450,232124,1329,150,1221287,231,1453411,25,0.00236410000070464,0.508301500005473,5.51515479999944,3.84970510000858,6.02606689999811,60,fixed_control
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-2opt,hybrid_v4_2,1,20360902,78e723797ccf93fd,7013,7013,0,7275,7951,6916582,4200,3751,0,3750,0,0,0,150,1123610,251,1123610,27,0.00125190000107978,0.44013619999896,4.26086179999402,2.77047159994981,4.70246939999925,54,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-2opt,hybrid_v4_2,2,20360903,78e723797ccf93fd,7013,7013,0,7564,11551,6944446,7800,3751,0,3750,0,0,0,150,1115054,244,1115054,51,0.0014686999929836,0.911108200001763,4.14654999999766,2.68848109998362,5.05932029999531,47,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-2opt,hybrid_v4_2,3,20360904,78e723797ccf93fd,7013,7013,0,7083,7951,7150696,4200,3751,0,3750,0,0,0,150,1162629,269,1162629,27,0.00150340000254801,0.438435399999435,4.36014649999561,2.86489820000861,4.80025970000133,50,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-2opt,hybrid_v4_2,4,20360905,78e723797ccf93fd,7013,7013,0,7197,8551,7192300,4800,3751,0,3750,0,0,0,150,1167363,326,1167363,31,0.00208500000007916,0.556421199995384,4.2429873000001,2.80092940001487,4.80179189999762,53,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-2opt,hybrid_v4_2,5,20360906,78e723797ccf93fd,7013,7013,0,7156,9151,6759796,5400,3751,0,3750,0,0,0,150,1093079,191,1093079,35,0.00124740000319434,0.595490099993185,4.37610669999412,2.78899079999974,4.97302560000389,53,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-2opt,hybrid_v4_2,6,20360907,78e723797ccf93fd,7013,7013,0,7259,9451,7336234,5700,3751,0,3750,0,0,0,150,1188052,483,1188052,37,0.00175319999834755,0.61995740000566,5.09829809999792,3.37910640000337,5.7201694999967,51,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-2opt,hybrid_v4_2,7,20360908,78e723797ccf93fd,7013,7013,0,7572,12001,7090054,8250,3751,0,3750,0,0,0,150,1137672,252,1137672,54,0.00237310000375146,0.982111999997869,4.81045599999925,3.14605269999447,5.79519179999625,51,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-2opt,hybrid_v4_2,8,20360909,78e723797ccf93fd,7013,7013,0,7909,6901,7160716,3150,3751,0,3750,0,0,0,150,1168149,379,1168149,20,0.00135910000244621,0.358485500000825,4.86058290000074,3.20282650001172,5.22060359999887,54,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-2opt,hybrid_v4_2,9,20360910,78e723797ccf93fd,7013,7013,0,7181,10951,7206004,7200,3751,0,3750,0,0,0,150,1160847,303,1160847,47,0.00189220000174828,0.935237899997446,4.98787630000152,3.28728210000554,5.92519040000479,51,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-2opt,hybrid_v4_2,10,20360911,78e723797ccf93fd,7013,7013,0,7211,11701,7253158,7950,3751,0,3750,0,0,0,150,1165956,287,1165956,52,0.00197079999634298,0.908162499996251,5.06967400000576,3.33225269999821,5.97997919999762,47,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-2opt,hybrid_v4_2,11,20360912,78e723797ccf93fd,7013,7013,0,7432,12751,6951016,9000,3751,0,3750,0,0,0,150,1111749,247,1111749,59,0.0013734000021941,1.02399239999795,4.64399340000091,2.98460479998175,5.66953809999541,51,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-2opt,hybrid_v4_2,12,20360913,78e723797ccf93fd,7013,7013,0,7083,7201,7055734,3450,3751,0,3750,0,0,0,150,1149552,324,1149552,22,0.00191839999752119,0.398905299996841,5.09023580000212,3.32790500004921,5.49124909999955,52,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-2opt,hybrid_v4_2,13,20360914,78e723797ccf93fd,7013,7013,0,7811,8401,7400530,4650,3751,0,3750,0,0,0,150,1202618,423,1202618,30,0.00134030000481289,0.640577500002109,5.11835789999895,3.37964329999522,5.76046289999795,51,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-2opt,hybrid_v4_2,14,20360915,78e723797ccf93fd,7013,7013,0,7146,12001,7688074,8250,3751,0,3750,0,0,0,150,1237342,407,1237342,54,0.00203070000134176,1.09156760000042,5.27069409999967,3.51659490006568,6.36447169999883,52,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-2opt,hybrid_v4_2,15,20360916,78e723797ccf93fd,7013,7013,0,7083,7651,6777556,3900,3751,0,3750,0,0,0,150,1101539,183,1101539,25,0.00181409999640891,0.458197500003735,4.74440239999967,3.05648780003685,5.2045786000017,52,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-3opt,hybrid_v4_2,1,20360902,11ac6c16f7b6eae0,7013,7013,0,7275,7951,1161402,4200,3751,0,3750,450,246620,1539,0,0,0,246620,27,0.00125139999727253,0.497630500001833,2.02857000000222,0.478148099980899,2.5276548000038,52,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-3opt,hybrid_v4_2,2,20360903,11ac6c16f7b6eae0,7013,7013,0,7564,11551,830874,7800,3751,0,3750,450,144188,587,0,0,0,144188,51,0.0020485000059125,0.859689000004437,1.64847559999907,0.293653999986418,2.51045429999795,47,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-3opt,hybrid_v4_2,3,20360904,11ac6c16f7b6eae0,7013,7013,0,7083,7951,989190,4200,3751,0,3750,450,203567,1118,0,0,0,203567,27,0.00167660000442993,0.487468599996646,1.82788950000395,0.389039100002265,2.3171932999976,56,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-3opt,hybrid_v4_2,4,20360905,11ac6c16f7b6eae0,7013,7013,0,7197,8551,768310,4800,3751,0,3750,450,145047,521,0,0,0,145047,31,0.00130889999854844,0.474532499996712,1.70696419999877,0.288723499907064,2.18296839999675,52,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-3opt,hybrid_v4_2,5,20360906,11ac6c16f7b6eae0,7013,7013,0,7156,9151,754102,5400,3751,0,3750,450,138195,433,0,0,0,138195,35,0.00192249999963678,0.548546999998507,1.88469340000302,0.316898000033689,2.43538470000203,52,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-3opt,hybrid_v4_2,6,20360907,11ac6c16f7b6eae0,7013,7013,0,7259,9451,861790,5700,3751,0,3750,450,163467,701,0,0,0,163467,37,0.00218250000034459,0.770968600001652,2.02015740000206,0.395741099993757,2.79354890000104,51,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-3opt,hybrid_v4_2,7,20360908,11ac6c16f7b6eae0,7013,7013,0,7572,12001,832934,8250,3751,0,3750,450,142228,471,0,0,0,142228,54,0.00138210000295658,0.965800600002694,2.066591099996,0.358624099993904,3.03394660000049,54,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-3opt,hybrid_v4_2,8,20360909,11ac6c16f7b6eae0,7013,7013,0,7909,6901,1036550,3150,3751,0,3750,450,221182,1242,0,0,0,221182,20,0.00138300000253366,0.339840699998604,2.11735440000484,0.496795799997926,2.45875399999932,52,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-3opt,hybrid_v4_2,9,20360910,11ac6c16f7b6eae0,7013,7013,0,7181,10951,1222970,7200,3751,0,3750,450,245512,1422,0,0,0,245512,47,0.0014011000021128,0.935813200005214,2.29945859999862,0.589213300008851,3.23685119999573,56,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-3opt,hybrid_v4_2,10,20360911,11ac6c16f7b6eae0,7013,7013,0,7211,11701,1086018,7950,3751,0,3750,450,207149,1158,0,0,0,207149,52,0.00131629999668803,1.00756120000005,2.0732330000028,0.486969999983557,3.08228170000075,55,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-3opt,hybrid_v4_2,11,20360912,11ac6c16f7b6eae0,7013,7013,0,7432,12751,883278,9000,3751,0,3750,450,150689,561,0,0,0,150689,59,0.00137309999990975,1.05261479999899,2.01317600000038,0.350925599988841,3.06733969999914,51,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-3opt,hybrid_v4_2,12,20360913,11ac6c16f7b6eae0,7013,7013,0,7083,7201,746134,3450,3751,0,3750,450,146928,536,0,0,0,146928,22,0.00209069999982603,0.448380599998927,1.88725309999427,0.342397700012953,2.33800759999576,52,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-3opt,hybrid_v4_2,13,20360914,11ac6c16f7b6eae0,7013,7013,0,7811,8401,853966,4650,3751,0,3750,450,167286,706,0,0,0,167286,30,0.00241429999732645,0.62963939999463,2.42009929999767,0.471357899979921,3.05245170000126,52,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-3opt,hybrid_v4_2,14,20360915,11ac6c16f7b6eae0,7013,7013,0,7146,12001,1056574,8250,3751,0,3750,450,198138,1078,0,0,0,198138,54,0.00238700000045355,0.988548200002697,2.06852280000021,0.461328199984564,3.05970669999806,54,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-3opt,hybrid_v4_2,15,20360916,11ac6c16f7b6eae0,7013,7013,0,7083,7651,982498,3900,3751,0,3750,450,203544,1076,0,0,0,203544,25,0.00169050000113202,0.443930299996282,2.16226949999691,0.476527800004988,2.60806880000018,52,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-GA-init,hybrid_v4_2,1,20360902,cb3ad1c3701888fd,7013,7013,0,,3751,8269184,0,3751,0,3750,450,195769,1010,150,1233931,167,1429700,0,0.00123020000319229,0.0000252999961958267,4.9856282000037,3.483348400041,4.98712410000007,52,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-GA-init,hybrid_v4_2,2,20360903,cb3ad1c3701888fd,7013,7013,0,,3751,7827976,0,3751,0,3750,450,232560,1300,150,1135869,91,1368429,0,0.00124899999354966,0.000025200002710335,4.90495499999815,3.37273420000565,4.90650859999732,53,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-GA-init,hybrid_v4_2,3,20360904,cb3ad1c3701888fd,7013,7013,0,,3751,7126336,0,3751,0,3750,450,156999,626,150,1069303,36,1226302,0,0.00211630000558216,0.0000222000016947277,4.42086910000216,2.93271120001009,4.42324779999763,52,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-GA-init,hybrid_v4_2,4,20360905,cb3ad1c3701888fd,7013,7013,0,,3751,7283516,0,3751,0,3750,450,164788,664,150,1090307,49,1255095,0,0.00112349999835715,0.0000348999965353869,4.54410680000001,3.0496505000483,4.54542019999644,56,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-GA-init,hybrid_v4_2,5,20360906,cb3ad1c3701888fd,7013,7013,0,,3751,7743756,0,3751,0,3750,450,203033,1094,150,1141517,113,1344550,0,0.00120079999760492,0.0000177999972947873,4.60607489999529,3.16388169999846,4.60747199999605,51,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-GA-init,hybrid_v4_2,6,20360907,cb3ad1c3701888fd,7013,7013,0,,3751,7796924,0,3751,0,3750,450,230020,1332,150,1132387,105,1362407,0,0.00130439999338705,0.0000164000011864118,5.32499450000614,3.63316160000977,5.32647590000124,54,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-GA-init,hybrid_v4_2,7,20360908,cb3ad1c3701888fd,7013,7013,0,,3751,7425240,0,3751,0,3750,450,164126,710,150,1114369,46,1278495,0,0.00132880000455771,0.0000160999989020638,5.11520269999892,3.45653020000464,5.1167140999969,54,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-GA-init,hybrid_v4_2,8,20360909,cb3ad1c3701888fd,7013,7013,0,,3751,7429634,0,3751,0,3750,450,181327,874,150,1103634,103,1284961,0,0.00137240000185557,0.0000156000023707747,5.00157400000171,3.36406290001469,5.0031295000008,53,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-GA-init,hybrid_v4_2,9,20360910,cb3ad1c3701888fd,7013,7013,0,,3751,7057640,0,3751,0,3750,450,164665,682,150,1052743,40,1217408,0,0.00237190000189003,0.0000241000016103499,5.04114349999873,3.3112505999743,5.0438112999982,51,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-GA-init,hybrid_v4_2,10,20360911,cb3ad1c3701888fd,7013,7013,0,,3751,8366930,0,3751,0,3750,450,225172,1263,150,1230620,231,1455792,0,0.00246730000071693,0.0000264999980572611,5.57857109999895,3.89856479992886,5.58134040000004,52,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-GA-init,hybrid_v4_2,11,20360912,cb3ad1c3701888fd,7013,7013,0,,3751,7286700,0,3751,0,3750,450,175580,783,150,1083643,61,1259223,0,0.0013494000013452,0.0000178999980562367,5.0075988000026,3.37379580001289,5.00914519999787,51,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-GA-init,hybrid_v4_2,12,20360913,cb3ad1c3701888fd,7013,7013,0,,3751,7964360,0,3751,0,3750,450,257470,1567,150,1141993,98,1399463,0,0.00199289999727625,0.000018300001102034,5.23419669999566,3.59827529999893,5.23638380000193,51,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-GA-init,hybrid_v4_2,13,20360914,cb3ad1c3701888fd,7013,7013,0,,3751,7203468,0,3751,0,3750,450,162701,672,150,1078357,39,1241058,0,0.00244309999834513,0.0000239000000874512,5.49735489999875,3.6927999999607,5.50006649999705,55,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-GA-init,hybrid_v4_2,14,20360915,cb3ad1c3701888fd,7013,7013,0,,3751,7727762,0,3751,0,3750,450,214924,1230,150,1130924,141,1345848,0,0.001353100000415,0.0000161999996635132,5.32783610000479,3.63947669997287,5.3293829999966,52,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-GA-init,hybrid_v4_2,15,20360916,cb3ad1c3701888fd,7013,7013,0,,3751,7837166,0,3751,0,3750,450,217624,1236,150,1147358,95,1364982,0,0.00252899999759393,0.0000225000039790757,5.41731240000081,3.74820009995892,5.42012360000081,52,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-rank,hybrid_v4_2,1,20360902,b0e6bafb1c7ccca0,7013,7013,0,7275,7951,7618266,4200,3751,0,3750,450,130676,336,150,1153440,60,1284116,27,0.0012090000018361,0.451179800002137,4.73174219999783,3.25746259996959,5.1843435999981,52,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-rank,hybrid_v4_2,2,20360903,b0e6bafb1c7ccca0,7013,7013,0,7564,11551,6897490,7800,3751,0,3750,450,124806,307,150,1024024,10,1148830,51,0.00138480000168784,0.798191100002441,4.39420679999603,2.88558749998629,5.19399799999519,47,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-rank,hybrid_v4_2,3,20360904,b0e6bafb1c7ccca0,7013,7013,0,7083,7951,7199162,4200,3751,0,3750,450,136594,421,150,1079644,39,1216238,27,0.00133690000075148,0.458044099999825,4.39121750000049,2.93239089998679,4.85088329999417,54,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-rank,hybrid_v4_2,4,20360905,b0e6bafb1c7ccca0,7013,7013,0,7197,8551,7112580,4800,3751,0,3750,450,133175,415,150,1065293,36,1198468,31,0.00168760000087786,0.505823800005601,4.16812899999786,2.74525650004944,4.67584060000081,52,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-rank,hybrid_v4_2,5,20360906,b0e6bafb1c7ccca0,7013,7013,0,7156,9151,7121244,5400,3751,0,3750,450,134720,396,150,1063507,23,1198227,35,0.00185120000242023,0.568143300006341,4.27087330000359,2.78329739996116,4.84109810000518,52,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-rank,hybrid_v4_2,6,20360907,b0e6bafb1c7ccca0,7013,7013,0,7259,9451,7158328,5700,3751,0,3750,450,143949,531,150,1062435,33,1206384,37,0.00121789999684552,0.552943700000469,4.85504899999796,3.24434679993283,5.40939329999674,51,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-rank,hybrid_v4_2,7,20360908,b0e6bafb1c7ccca0,7013,7013,0,7572,12001,7178816,8250,3751,0,3750,450,125413,312,150,1068857,36,1194270,54,0.00207080000109272,1.00732229999994,5.11542249999911,3.38933000004181,6.12531160000071,54,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-rank,hybrid_v4_2,8,20360909,b0e6bafb1c7ccca0,7013,7013,0,7909,6901,7006896,3150,3751,0,3750,450,135068,418,150,1052467,25,1187535,20,0.00132409999787342,0.387428000001819,4.79716539999936,3.17720179998287,5.18608699999459,52,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-rank,hybrid_v4_2,9,20360910,b0e6bafb1c7ccca0,7013,7013,0,7181,10951,7918808,7200,3751,0,3750,450,203482,1032,150,1143993,80,1347475,47,0.00132870000379626,0.974103599997761,5.03996460000053,3.49555059999693,6.0155725999939,51,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-rank,hybrid_v4_2,10,20360911,b0e6bafb1c7ccca0,7013,7013,0,7211,11701,7209628,7950,3751,0,3750,450,129681,364,150,1072247,41,1201928,52,0.00132000000303378,0.975206299997808,4.91153089999716,3.28045109998493,5.88823620000039,54,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-rank,hybrid_v4_2,11,20360912,b0e6bafb1c7ccca0,7013,7013,0,7432,12751,7226582,9000,3751,0,3750,450,134320,452,150,1068130,36,1202450,59,0.00133740000455873,1.16263869999966,4.91873159999523,3.29293050002889,6.08288179999363,51,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-rank,hybrid_v4_2,12,20360913,b0e6bafb1c7ccca0,7013,7013,0,7083,7201,7081100,3450,3751,0,3750,450,136474,414,150,1062797,38,1199271,22,0.00135060000320664,0.402203400000872,4.9674881999963,3.33980600007635,5.37121800000023,52,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-rank,hybrid_v4_2,13,20360914,b0e6bafb1c7ccca0,7013,7013,0,7811,8401,7200954,4650,3751,0,3750,450,141041,480,150,1075328,41,1216369,30,0.00189219999447232,0.64834740000515,5.1674228999982,3.44978079999419,5.81800630000362,52,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-rank,hybrid_v4_2,14,20360915,b0e6bafb1c7ccca0,7013,7013,0,7146,12001,7065436,8250,3751,0,3750,450,124755,302,150,1050399,34,1175154,54,0.00133630000345875,0.97276630000124,4.95809929999814,3.25340849999338,5.93237990000489,54,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-rank,hybrid_v4_2,15,20360916,b0e6bafb1c7ccca0,7013,7013,0,7083,7651,6989504,3900,3751,0,3750,450,136399,432,150,1045931,26,1182330,25,0.00132599999778904,0.561277200002223,4.80412660000002,3.17544819998875,5.36690319999616,52,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-scale-adaptation,hybrid_v4_2,1,20360902,018a8be4c8e2beb7,7013,7013,0,7275,7951,7140826,4200,3751,0,3750,450,152364,521,150,1059408,34,1211772,27,0.00125029999617254,0.450619499999448,4.51087969999935,3.00150959996972,4.96298250000109,47,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-scale-adaptation,hybrid_v4_2,2,20360903,018a8be4c8e2beb7,7013,7013,0,7564,11551,8157082,7800,3751,0,3750,450,229866,1393,150,1163916,159,1393782,51,0.00123080000048503,0.951743800003896,4.94706139999471,3.42320159996598,5.90024760000233,56,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-scale-adaptation,hybrid_v4_2,3,20360904,018a8be4c8e2beb7,7013,7013,0,7083,7951,7351110,4200,3751,0,3750,450,158531,696,150,1090344,59,1248875,27,0.0013154000043869,0.410738900005526,4.60299020000093,3.08387920002133,5.01520149999851,55,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-scale-adaptation,hybrid_v4_2,4,20360905,018a8be4c8e2beb7,7013,7013,0,7197,8551,7126502,4800,3751,0,3750,450,163396,659,150,1047466,23,1210862,31,0.00231009999697562,0.614048399998865,4.40094540000428,2.90590889997839,5.01754179999989,55,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-scale-adaptation,hybrid_v4_2,5,20360906,018a8be4c8e2beb7,7013,7013,0,7156,9151,7806506,5400,3751,0,3750,450,178945,816,150,1148234,90,1327179,35,0.00117559999489458,0.626741899999615,4.91290280000248,3.3665064000088,5.54099940000015,53,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-scale-adaptation,hybrid_v4_2,6,20360907,018a8be4c8e2beb7,7013,7013,0,7259,9451,7089240,5700,3751,0,3750,450,150767,505,150,1046375,32,1197142,37,0.00222470000153407,0.733769200000097,5.07451659999788,3.34388019998005,5.81075079999573,51,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-scale-adaptation,hybrid_v4_2,7,20360908,018a8be4c8e2beb7,7013,7013,0,7572,12001,8067444,8250,3751,0,3750,450,201182,1066,150,1166449,131,1367631,54,0.0018151999975089,0.92156260000047,5.1791224999979,3.50032870002178,6.10268390000419,52,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-scale-adaptation,hybrid_v4_2,8,20360909,018a8be4c8e2beb7,7013,7013,0,7909,6901,7117142,3150,3751,0,3750,450,150574,535,150,1060504,29,1211078,20,0.00130100000387756,0.382753400001093,4.92213459999766,3.25746439998329,5.30635350000375,53,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-scale-adaptation,hybrid_v4_2,9,20360910,018a8be4c8e2beb7,7013,7013,0,7181,10951,7167026,7200,3751,0,3750,450,160021,617,150,1047670,31,1207691,47,0.00185420000343584,0.859646199998679,5.00018399999681,3.3379006999603,5.86185389999446,51,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-scale-adaptation,hybrid_v4_2,10,20360911,018a8be4c8e2beb7,7013,7013,0,7211,11701,7247732,7950,3751,0,3750,450,169321,743,150,1052171,26,1221492,52,0.00149410000449279,1.03013389999978,4.88261510000302,3.25923809997766,5.91442090000055,55,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-scale-adaptation,hybrid_v4_2,11,20360912,018a8be4c8e2beb7,7013,7013,0,7432,12751,7376234,9000,3751,0,3750,450,153928,552,150,1080000,48,1233928,59,0.00133750000532018,1.14653240000189,5.06997180000326,3.38661329997558,6.21801029999915,51,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-no-scale-adaptation,hybrid_v4_2,12,20360913,018a8be4c8e2beb7,7013,7013,0,7083,7201,7260624,3450,3751,0,3750,450,151700,549,150,1082567,56,1234267,22,0.00134030000481289,0.393130000004021,5.50667039999826,3.67193780000525,5.90131229999679,52,entropy_trigger
